YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,REGION,STATEFIP,STRATA,GQ,PERNUM,PERWT,FAMUNIT,MOMLOC,POPLOC,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,BPL,BPLD,MBPL,MBPLD,FBPL,FBPLD,SCHOOL,SCHLMNTH,LIT,OCC,OCCSCORE,StateName,BirthplaceName,OccupationTitle
1920,192001,2966901,88.4,1920029669011,31,13,26711318501,1,5,88.4,1,0,0,10,1031,1,10,6,2,200,1,100,1,100,1,100,2,,4,999,0,Illinois,Alabama,Not in labor force / missing
1920,192001,19400001,98.16,1920194000011,33,48,180024813902,1,4,98.16,1,2,1,3,301,1,21,6,2,200,48,4800,48,4800,22,2200,1,,4,938,18,Texas,Texas,
1920,192001,14235001,101.48,1920142350011,31,37,132813719101,1,7,101.48,1,2,1,3,301,1,2,6,2,210,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,19073901,103.5,1920190739011,32,47,177114718300,1,3,103.5,1,2,1,3,301,1,15,6,2,200,47,4700,47,4700,47,4700,2,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1920,192001,20245601,102.57,1920202456011,31,51,188025101500,1,4,102.57,1,2,1,3,301,1,18,6,2,210,51,5100,51,5100,51,5100,1,,4,12,9,Virginia,Virginia,Waiters and related
1920,192001,18408701,118.35,1920184087011,31,45,170914509102,1,2,118.35,1,0,0,2,201,1,23,1,2,200,45,4500,45,4500,45,4500,1,,4,726,20,South Carolina,South Carolina,House cleaners
1920,192001,19184201,94.9,1920191842011,33,48,178114803501,1,5,94.9,2,0,0,12,1211,1,30,1,2,200,48,4800,48,4800,48,4800,1,,4,12,9,Texas,Texas,Waiters and related
1920,192001,9558802,103.5,1920095588021,32,28,87412802900,1,3,103.5,1,1,0,3,301,1,4,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,2448901,87.56,1920024489011,31,12,22011203300,1,2,87.56,1,1,0,3,301,1,52,2,2,200,12,1200,28,2800,28,2800,1,,4,176,28,Georgia,Georgia,
1920,192001,18273901,91.33,1920182739011,31,45,169624504300,1,5,91.33,1,2,1,3,301,2,16,6,2,200,45,4500,45,4500,45,4500,1,,1,999,0,South Carolina,South Carolina,Not in labor force / missing
1920,192001,762001,120.14,1920007620011,33,5,7020508502,1,3,120.14,1,2,1,3,301,2,2,6,2,200,5,500,5,500,48,4800,1,,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1920,192001,14102401,107.72,1920141024011,31,37,131513714702,1,3,107.72,1,2,1,3,301,1,2,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,330201,101.3,1920003302011,32,1,3120109101,1,2,101.3,1,0,0,2,201,2,36,1,2,200,1,100,1,100,1,100,1,,1,12,9,Alabama,Alabama,Waiters and related
1920,192001,825001,87.14,1920008250011,33,5,7620510700,1,4,87.14,1,2,1,3,301,2,16,6,2,200,5,500,28,2800,1,100,1,,4,10,4,Arkansas,Arkansas,Servants
1920,192001,9513201,100.63,1920095132011,32,28,87022801100,1,2,100.63,1,0,0,2,201,2,25,1,2,200,28,2800,1,100,1,100,1,,4,12,14,Mississippi,Mississippi,Waiters and related
1920,192001,17594101,101.1,1920175941011,12,42,162924210102,1,6,101.1,1,2,1,3,301,1,0,6,2,210,42,4200,51,5100,42,4200,1,,0,999,0,Pennsylvania,Pennsylvania,Not in labor force / missing
1920,192001,368401,102.57,1920003684011,32,1,3520109700,1,9,102.57,1,2,1,3,301,2,2,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,6782201,101.77,1920067822011,33,22,60622201900,1,6,101.77,1,2,1,3,301,1,1,6,2,200,22,2200,22,2200,22,2200,1,,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1920,192001,45902,94.34,1920000459021,32,1,420101302,1,4,94.34,1,0,1,3,301,2,19,6,2,200,1,100,1,100,1,100,1,,4,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,907701,91.63,1920009077011,33,5,8320513901,1,4,91.63,1,0,0,5,501,2,48,5,2,200,5,500,5,500,5,500,1,,4,999,0,Arkansas,Arkansas,Not in labor force / missing
1920,192001,786101,100.89,1920007861011,33,5,7310509301,1,1,100.89,1,0,0,1,101,1,39,1,2,200,47,4700,47,4700,28,2800,1,,4,0,14,Arkansas,Tennessee,"Farmers, general"
1920,192001,6916902,98.78,1920069169021,33,22,61822207101,1,1,98.78,1,0,0,1,101,1,45,1,2,200,22,2200,22,2200,22,2200,1,,1,196,20,Louisiana,Louisiana,Railroad workers
1920,192001,7638801,99.39,1920076388011,11,25,68612500501,1,1,99.39,1,0,0,1,101,2,37,2,2,200,25,2500,37,3700,37,3700,1,,4,960,6,,,Occupation not specified
1920,192001,18944901,102.03,1920189449011,32,47,176014714900,1,7,102.03,1,2,1,3,301,2,4,6,2,200,47,4700,47,4700,47,4700,1,,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1920,192001,16717301,104.84,1920167173011,12,42,154924202901,1,1,104.84,1,0,0,1,101,1,52,1,2,200,42,4200,42,4200,37,3700,1,,1,258,20,Pennsylvania,Pennsylvania,
1920,192001,19794401,97.29,1920197944011,33,48,183714836101,1,5,97.29,1,2,1,3,301,1,1,6,2,210,48,4800,48,4800,48,4800,1,,0,999,0,Texas,Texas,Not in labor force / missing
1920,192001,9832801,75.83,1920098328011,32,28,89812815702,1,10,75.83,1,2,1,3,301,2,4,6,2,210,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,9707801,99.94,1920097078011,32,28,88722809300,1,4,99.94,1,3,0,8,801,2,16,6,2,200,28,2800,28,2800,28,2800,1,,1,10,4,Mississippi,Mississippi,Servants
1920,192001,6263701,113.69,1920062637011,32,21,56012101701,1,5,113.69,1,2,1,3,303,1,5,6,2,200,21,2100,21,2100,21,2100,1,,0,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1920,192001,2762601,94.31,1920027626011,31,13,24821308700,1,1,94.31,1,0,0,1,101,1,24,1,2,200,13,1300,13,1300,13,1300,1,,4,12,9,Illinois,Illinois,Waiters and related
1920,192001,14244201,85.01,1920142442011,31,37,132913719300,1,5,85.01,1,2,1,3,301,1,11,6,2,200,37,3700,37,3700,37,3700,2,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,18430801,96.88,1920184308011,31,45,171124508300,1,6,96.88,1,2,1,3,301,1,10,6,2,200,45,4500,45,4500,45,4500,2,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1920,192001,20505301,99.28,1920205053011,31,51,190425114302,1,10,99.28,1,2,1,3,301,1,0,6,2,200,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1920,192001,2687801,97.3,1920026878011,31,13,24121305102,1,1,97.3,1,0,0,1,101,1,60,1,2,200,45,4500,45,4500,13,1300,1,,1,0,14,Illinois,South Carolina,"Farmers, general"
1920,192001,14223201,114.32,1920142232011,31,37,132713719501,1,3,114.32,1,2,1,3,301,2,1,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,20535901,114.83,1920205359011,31,51,190725115501,1,2,114.83,1,0,0,2,201,2,27,1,2,200,51,5100,51,5100,51,5100,1,,4,999,0,Virginia,Virginia,Not in labor force / missing
1920,192001,19559101,99.02,1920195591011,33,48,181424820102,1,4,99.02,3,0,0,12,1204,1,27,6,2,200,48,4800,48,4800,48,4800,1,,4,356,20,Texas,Texas,
1920,192001,21111802,94.36,1920211118021,31,54,195815403902,1,1,94.36,1,0,0,1,101,1,61,5,2,200,51,5100,51,5100,51,5100,1,,1,751,42,,Virginia,
1920,192001,2898801,106.61,1920028988011,31,13,26021316301,1,2,106.61,1,0,0,2,201,2,20,1,2,200,13,1300,13,1300,13,1300,1,,4,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,2453901,94.53,1920024539011,31,12,22021203900,1,5,94.53,1,2,1,3,301,2,0,6,2,200,12,1200,12,1200,12,1200,1,,0,999,0,Georgia,Georgia,Not in labor force / missing
1920,192001,13979201,99.24,1920139792011,31,37,130313708302,1,3,99.24,1,0,1,3,301,2,21,6,2,200,37,3700,37,3700,37,3700,1,,4,12,9,North Carolina,North Carolina,Waiters and related
1920,192001,6844901,97.54,1920068449011,33,22,61122206502,1,4,97.54,1,0,0,9,901,1,8,6,2,200,22,2200,22,2200,22,2200,1,,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1920,192001,14156001,102.7,1920141560011,31,37,132023715901,1,2,102.7,1,0,0,2,201,2,35,1,2,200,45,4500,45,4500,45,4500,1,,4,999,0,North Carolina,South Carolina,Not in labor force / missing
1920,192001,6812201,97.54,1920068122011,33,22,60912202500,1,7,97.54,1,2,1,3,301,1,8,6,2,200,22,2200,22,2200,22,2200,2,,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1920,192001,2581101,113.08,1920025811011,31,12,23121212102,1,5,113.08,1,2,1,3,301,1,3,6,2,200,12,1200,12,1200,12,1200,1,,0,999,0,Georgia,Georgia,Not in labor force / missing
1920,192001,14120001,114.81,1920141200011,31,37,131713714301,1,4,114.81,1,2,1,3,301,1,20,6,2,200,37,3700,37,3700,37,3700,2,,1,12,9,North Carolina,North Carolina,Waiters and related
1920,192001,18237301,91.33,1920182373011,31,45,169224502900,1,6,91.33,1,1,0,3,301,1,12,6,2,200,45,4500,45,4500,45,4500,2,,1,999,0,South Carolina,South Carolina,Not in labor force / missing
1920,192001,20577401,101.04,1920205774011,31,51,191115176002,2,9,101.04,8,0,0,12,1203,1,24,1,2,200,51,5100,51,5100,51,5100,1,,4,610,22,Virginia,Virginia,
1920,192001,9836501,100.63,1920098365011,32,28,89822815101,1,3,100.63,1,2,1,3,301,1,9,6,2,200,28,2800,28,2800,28,2800,2,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,8923004,100.17,1920089230041,21,26,81422616302,1,3,100.17,1,2,1,3,301,1,7,6,2,200,5,500,22,2200,28,2800,2,,0,999,0,,Arkansas,Not in labor force / missing
1920,192001,6704501,95.35,1920067045011,32,21,59922122101,4,7,95.35,4,0,0,12,1217,2,22,1,2,210,47,4700,47,4700,47,4700,1,,4,954,16,Massachusetts,Tennessee,Unclassifiable occupation
1920,192001,14026401,105.4,1920140264011,31,37,130813710300,1,3,105.4,1,2,1,3,301,2,24,6,2,200,37,3700,37,3700,37,3700,1,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,2513501,90.83,1920025135011,31,12,22611208101,1,3,90.83,1,0,0,7,701,1,49,4,2,200,51,5100,13,1300,37,3700,1,,1,920,9,Georgia,Virginia,
1920,192001,19884101,112.96,1920198841011,33,48,184524842302,1,4,112.96,1,2,1,3,301,1,0,6,2,200,48,4800,48,4800,48,4800,1,,0,999,0,Texas,Texas,Not in labor force / missing
1920,192001,20518601,108.6,1920205186011,31,51,190615114500,1,9,108.6,1,2,1,3,301,2,3,6,2,210,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1920,192001,2945401,109.81,1920029454011,31,13,26511315901,1,8,109.81,1,2,1,3,301,1,0,6,2,210,13,1300,13,1300,13,1300,1,,0,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,18310601,111.12,1920183106011,31,45,169924505902,1,1,111.12,1,0,0,1,101,1,46,1,2,200,45,4500,45,4500,45,4500,1,,4,306,20,South Carolina,South Carolina,
1920,192001,9611601,111.54,1920096116011,32,28,87822804901,1,3,111.54,1,2,1,3,303,1,11,6,2,200,28,2800,28,2800,28,2800,2,,4,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,15436701,98.51,1920154367011,21,39,143323914500,1,1,98.51,1,0,0,1,101,1,26,1,2,200,39,3900,39,3900,51,5100,1,,4,630,20,Ohio,Ohio,
1920,192001,9669401,100.63,1920096694011,32,28,88412808300,1,5,100.63,1,2,1,3,301,2,11,6,2,200,28,2800,28,2800,28,2800,2,,4,10,14,Mississippi,Mississippi,Servants
1920,192001,7401501,104.47,1920074015011,31,24,66222451002,1,7,104.47,1,6,0,8,801,1,35,6,2,200,51,5100,51,5100,51,5100,1,,4,252,20,Maryland,Virginia,
1920,192001,2465901,84.57,1920024659011,31,12,22121204700,1,2,84.57,1,0,0,2,201,2,17,1,2,200,12,1200,12,1200,12,1200,2,,4,10,4,Georgia,Georgia,Servants
1920,192001,16869301,102.78,1920168693011,12,42,156214204502,1,2,102.78,1,0,1,3,301,1,28,2,2,200,42,4200,42,4200,42,4200,1,,4,999,0,Pennsylvania,Pennsylvania,Not in labor force / missing
1920,192001,3162301,112.78,1920031623011,31,13,28511330900,1,3,112.78,1,2,1,3,301,1,10,6,2,200,13,1300,13,1300,13,1300,2,,4,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,18369601,97.89,1920183696011,31,45,170524507500,1,6,97.89,1,7,0,8,801,2,10,6,2,200,45,4500,45,4500,45,4500,2,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1920,192001,6241401,96.04,1920062414011,32,21,55812100902,1,6,96.04,1,2,1,3,301,1,10,6,2,210,21,2100,21,2100,21,2100,2,,3,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1920,192001,9861601,99.94,1920098616011,32,28,90022816302,1,4,99.94,1,2,1,3,301,1,14,6,2,200,28,2800,28,2800,28,2800,2,,4,10,4,Mississippi,Mississippi,Servants
1920,192001,423601,97.67,1920004236011,32,1,4010111302,1,6,97.67,1,1,0,3,301,2,0,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,19171701,101.35,1920191717011,33,48,177924802901,1,1,101.35,1,0,0,1,101,1,59,1,2,200,48,4800,1,100,28,2800,1,,4,999,0,Texas,Texas,Not in labor force / missing
1920,192001,625501,99.05,1920006255011,33,5,5820503101,1,2,99.05,1,0,0,2,201,2,61,1,2,200,28,2800,28,2800,28,2800,1,,4,999,0,Arkansas,Mississippi,Not in labor force / missing
1920,192001,18629901,103.5,1920186299011,32,47,173124701700,1,2,103.5,1,0,0,2,201,2,47,1,2,200,47,4700,47,4700,47,4700,1,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1920,192001,376901,98.84,1920003769011,32,1,3610110102,1,1,98.84,1,0,0,1,101,2,62,5,2,210,1,100,1,100,51,5100,1,,1,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,348601,108.17,1920003486011,32,1,3320109900,1,2,108.17,1,0,0,2,201,2,27,1,2,210,1,100,1,100,1,100,1,,1,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,19758401,110.63,1920197584011,33,48,183324834301,1,2,110.63,1,0,0,2,201,2,20,1,2,200,48,4800,48,4800,48,4800,1,,1,999,0,Texas,Texas,Not in labor force / missing
1920,192001,3719601,100.18,1920037196011,21,17,34721703101,1,3,100.18,1,2,1,3,303,2,13,6,2,210,22,2200,22,2200,22,2200,2,,4,999,0,Kentucky,Louisiana,Not in labor force / missing
1920,192001,9713001,102.25,1920097130011,32,28,88812809700,1,1,102.25,1,0,0,1,101,1,50,1,2,200,28,2800,28,2800,28,2800,1,,4,960,20,Mississippi,Mississippi,Occupation not specified
1920,192001,7301301,93.55,1920073013011,31,24,65322400301,3,1,93.55,1,0,0,13,1301,1,40,6,2,200,24,2400,24,2400,24,2400,1,,4,920,20,Maryland,Maryland,
1920,192001,21073001,104.07,1920210730011,31,54,195515404500,1,1,104.07,1,0,0,1,101,1,33,1,2,200,1,100,1,100,1,100,1,,4,80,24,,Alabama,Teacher
1920,192001,15922101,101.33,1920159221011,33,40,147714010101,1,3,101.33,1,0,1,3,301,1,15,6,2,200,40,4000,48,4800,22,2200,2,,4,999,0,Oklahoma,Oklahoma,Not in labor force / missing
1920,192001,875001,98.55,1920008750011,33,5,8020512302,1,4,98.55,1,0,1,3,301,1,13,6,2,200,47,4700,47,4700,28,2800,1,,4,999,0,Arkansas,Tennessee,Not in labor force / missing
1920,192001,13759601,95.94,1920137596011,31,37,128213700102,1,3,95.94,2,0,0,12,1214,2,49,6,2,200,37,3700,37,3700,37,3700,1,,1,954,6,North Carolina,North Carolina,Unclassifiable occupation
1920,192001,9742001,84.98,1920097420011,32,28,89022810900,1,1,84.98,1,0,0,1,101,1,35,1,2,200,13,1300,13,1300,13,1300,1,,1,58,12,Mississippi,Illinois,
1920,192001,6763401,107.25,1920067634011,33,22,60422200701,1,1,107.25,1,0,0,1,101,2,44,5,2,200,22,2200,22,2200,22,2200,1,,1,12,9,Louisiana,Louisiana,Waiters and related
1920,192001,18425001,96.88,1920184250011,31,45,171114508300,1,2,96.88,1,0,1,3,301,1,52,1,2,200,37,3700,37,3700,37,3700,1,,1,618,20,South Carolina,North Carolina,
1920,192001,2971801,109.6,1920029718011,31,13,26721318901,1,2,109.6,1,1,0,3,301,1,16,6,2,200,13,1300,13,1300,13,1300,2,,1,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,2666401,76.3,1920026664011,31,13,23921303702,1,2,76.3,1,0,0,2,201,2,18,1,2,200,13,1300,13,1300,13,1300,1,,4,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,18946201,102.03,1920189462011,32,47,176014714901,1,5,102.03,1,2,1,3,301,2,10,6,2,200,47,4700,47,4700,47,4700,1,,1,999,0,Tennessee,Tennessee,Not in labor force / missing
1920,192001,9537301,104.71,1920095373011,32,28,87212803102,1,4,104.71,1,2,1,3,301,1,0,6,2,210,28,2800,28,2800,45,4500,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,43201,94.34,1920000432011,32,1,420101300,1,5,94.34,1,2,1,3,301,1,3,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,18224301,99.08,1920182243011,31,45,169114502701,1,2,99.08,1,0,0,2,201,2,26,1,2,210,45,4500,45,4500,45,4500,1,,1,12,9,South Carolina,South Carolina,Waiters and related
1920,192001,2619701,92.0,1920026197011,31,13,23521302102,1,5,92.0,1,4,0,7,701,2,16,6,2,210,13,1300,13,1300,13,1300,1,,4,936,11,Illinois,Illinois,
1920,192001,2937401,126.59,1920029374011,31,13,26411316702,1,1,126.59,1,2,0,1,101,1,38,4,2,200,13,1300,13,1300,13,1300,1,,4,12,9,Illinois,Illinois,Waiters and related
1920,192001,6623101,99.86,1920066231011,32,21,59212117100,1,2,99.86,1,0,0,2,201,2,51,1,2,200,21,2100,21,2100,21,2100,1,,4,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1920,192001,19110201,95.17,1920191102011,33,48,177414802101,1,10,95.17,1,2,1,3,301,1,4,6,2,200,48,4800,48,4800,48,4800,1,,0,999,0,Texas,Texas,Not in labor force / missing
1920,192001,15921501,101.33,1920159215011,33,40,147714010101,1,7,101.33,2,0,0,12,1204,2,33,5,2,200,22,2200,22,2200,51,5100,1,,4,196,20,Oklahoma,Louisiana,Railroad workers
1920,192001,19859601,105.88,1920198596011,33,48,184324840500,1,1,105.88,1,0,0,1,101,1,37,1,2,200,48,4800,48,4800,48,4800,1,,4,0,14,Texas,Texas,"Farmers, general"
1920,192001,7364201,104.47,1920073642011,31,24,65922451001,1,2,104.47,1,0,0,2,201,2,40,1,2,200,24,2400,24,2400,24,2400,1,,4,954,6,Maryland,Maryland,Unclassifiable occupation
1920,192001,13948701,101.87,1920139487011,31,37,130013707102,1,7,101.87,1,0,0,8,801,2,12,6,2,200,37,3700,37,3700,37,3700,2,,3,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,13138801,100.6,1920131388011,12,36,122323606100,1,3,100.6,2,0,0,12,1203,1,23,6,2,200,12,1200,12,1200,12,1200,1,,4,912,20,New York,Georgia,
1920,192001,9748001,98.33,1920097480011,32,28,89112811500,1,6,98.33,1,5,0,9,901,1,3,6,2,210,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,3124901,102.41,1920031249011,31,13,28121328500,1,1,102.41,1,0,0,1,101,1,34,1,2,200,13,1300,13,1300,13,1300,1,,4,306,20,Illinois,Illinois,
1920,192001,6821901,123.94,1920068219011,33,22,61012203100,1,2,123.94,1,0,0,2,201,2,40,1,2,200,22,2200,22,2200,1,100,1,,4,10,4,Louisiana,Louisiana,Servants
1920,192001,9594401,99.94,1920095944011,32,28,87712805102,1,3,99.94,1,0,0,7,701,2,40,5,2,200,28,2800,28,2800,28,2800,1,,3,10,4,Mississippi,Mississippi,Servants
1920,192001,9703401,98.52,1920097034011,32,28,88712809500,1,2,98.52,1,0,0,2,201,2,35,1,2,200,28,2800,28,2800,28,2800,1,,4,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,9830501,75.83,1920098305011,32,28,89812815701,1,1,75.83,1,0,0,1,101,1,35,1,2,200,28,2800,28,2800,28,2800,1,,4,0,14,Mississippi,Mississippi,"Farmers, general"
1920,192001,9524301,100.63,1920095243011,32,28,87112801102,1,6,100.63,1,2,1,3,301,2,8,6,2,200,28,2800,28,2800,28,2800,2,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,9840101,100.63,1920098401011,32,28,89822815102,1,1,100.63,1,0,0,1,101,1,22,1,2,200,28,2800,28,2800,28,2800,1,,3,0,14,Mississippi,Mississippi,"Farmers, general"
1920,192001,18137301,103.1,1920181373011,31,45,168224500302,1,4,103.1,1,2,1,3,301,1,16,6,2,200,45,4500,45,4500,45,4500,2,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1920,192001,286601,98.89,1920002866011,32,1,2720107700,1,3,98.89,1,2,0,10,1031,2,19,6,2,200,1,100,1,100,1,100,1,,4,12,9,Alabama,Alabama,Waiters and related
1920,192001,9539801,82.72,1920095398011,32,28,87222801900,1,7,82.72,1,2,1,3,301,2,16,6,2,200,28,2800,28,2800,28,2800,1,,4,10,4,Mississippi,Mississippi,Servants
1920,192001,16723101,104.84,1920167231011,12,42,155014202902,1,2,104.84,1,0,0,2,201,2,36,1,2,200,24,2400,24,2400,24,2400,1,,4,999,0,Pennsylvania,Maryland,Not in labor force / missing
1920,192001,18628501,103.5,1920186285011,32,47,173114702302,1,2,103.5,1,0,0,2,201,2,31,1,2,200,47,4700,28,2800,28,2800,1,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1920,192001,6938502,98.78,1920069385021,33,22,62022207100,1,1,98.78,1,0,0,1,101,1,29,1,2,200,13,1300,13,1300,13,1300,1,,4,646,37,Louisiana,Illinois,
1920,192001,2991001,86.73,1920029910011,31,13,26921320500,1,4,86.73,1,2,1,3,301,1,3,6,2,200,13,1300,13,1300,13,1300,1,,0,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,25301,96.29,1920000253011,32,1,310100501,1,2,96.29,1,0,0,2,201,2,61,1,2,200,1,100,1,100,1,100,1,,1,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,2999002,100.69,1920029990021,31,13,27011320701,1,2,100.69,1,1,0,3,301,2,8,6,2,200,13,1300,13,1300,13,1300,1,,0,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,19615601,98.16,1920196156011,33,48,182014823101,1,1,98.16,1,0,0,1,101,1,47,1,2,200,48,4800,13,1300,13,1300,1,,4,918,19,Texas,Texas,
1920,192001,213501,99.63,1920002135011,32,1,2020107300,1,2,99.63,1,0,0,2,201,2,37,1,2,200,1,100,1,100,1,100,1,,1,999,0,Alabama,Alabama,Not in labor force / missing
1920,192001,10466201,105.22,1920104662011,22,29,95222951000,1,7,105.22,1,2,1,3,301,1,1,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Missouri,Mississippi,Not in labor force / missing
1920,192001,2653601,93.0,1920026536011,31,13,23821303102,1,5,93.0,1,0,1,3,301,1,5,6,2,200,13,1300,13,1300,13,1300,1,,0,999,0,Illinois,Illinois,Not in labor force / missing
1920,192001,13909701,89.19,1920139097011,31,37,129623706500,1,6,89.19,1,2,1,3,301,2,3,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,7022801,108.51,1920070228011,33,22,62722208101,1,2,108.51,1,0,0,2,201,2,25,1,2,200,22,2200,22,2200,22,2200,1,,1,999,0,Louisiana,Louisiana,Not in labor force / missing
1920,192001,14158101,102.7,1920141581011,31,37,132023715902,1,5,102.7,1,0,1,3,301,1,8,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1920,192001,9697801,123.33,1920096978011,32,28,88622809100,1,2,123.33,1,1,0,3,301,2,10,6,2,200,28,2800,28,2800,28,2800,2,,4,999,0,Mississippi,Mississippi,Not in labor force / missing
1920,192001,19729701,101.24,1920197297011,33,48,183114830901,1,1,101.24,1,0,0,1,101,1,20,1,2,200,48,4800,48,4800,48,4800,1,,1,356,24,Texas,Texas,
